adjustment_max,adjustment_mean,alpha_auc_for_local_preference,alpha_corr_control_input_mean,alpha_corr_degree_test,alpha_corr_local_advantage,alpha_corr_local_minus_global_correct,alpha_corr_local_similarity_test,alpha_corr_neighbor_variance_test,alpha_corr_raw_degree,alpha_corr_raw_local_similarity,alpha_corr_raw_neighbor_variance,alpha_corr_raw_rwse,alpha_corr_rwse_test,alpha_corr_signed_preference,alpha_gap_local_minus_global,alpha_high_quantile,alpha_low_quantile,alpha_mean,alpha_mean_test,alpha_spearman_degree_test,alpha_spearman_local_similarity_test,alpha_spearman_neighbor_variance_test,alpha_spearman_rwse_test,alpha_std,alpha_std_test,best_epoch,control_mode,dataset,expert_alignment_available,family,global_preference_count,high_alpha_local_preference_rate,local_preference_count,low_alpha_global_preference_rate,mean_alpha_both_correct,mean_alpha_both_wrong,mean_alpha_global_win_nodes,mean_alpha_local_win_nodes,payload_path,preference_count,relation_abs_mean,relation_norm_mean,relation_state_norm_mean,relation_to_base_norm,relation_update_gate_mean,relation_update_gate_std,run,seed,split,test_acc_at_best_val,test_correct_rate,test_primary_at_best_val
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,-1,fixed,Amazon-ratings,1,iterative_relation_finetune,4,0.8181818127632141,18,0.1818181872367859,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split0_seed0.pt,22,0.0,0.0,0.0,0.0,0.0,0.0,0:0,0,0,0.4775436818599701,0.4775436818599701,0.4775436818599701
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,152,fixed,Amazon-ratings,1,iterative_relation_finetune,5,0.8148148059844971,22,0.18518517911434174,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split1_seed0.pt,27,0.0,0.0,0.0,0.0,0.0,0.0,1:0,0,1,0.4710109233856201,0.4710109531879425,0.4710109233856201
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,91,fixed,Amazon-ratings,1,iterative_relation_finetune,9,0.6785714030265808,19,0.3214285671710968,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split2_seed0.pt,28,0.0,0.0,0.0,0.0,0.0,0.0,2:0,0,2,0.48260655999183655,0.48260655999183655,0.48260655999183655
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.5,0.5,0.5,0.5,nan,nan,nan,nan,0.0,0.0,-1,fixed,Amazon-ratings,1,iterative_relation_finetune,14,0.48148149251937866,13,0.5185185074806213,0.5,0.5,0.5,0.5,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split3_seed0.pt,27,0.0,0.0,0.0,0.0,0.0,0.0,3:0,0,3,0.4484729766845703,0.4484729766845703,0.4484729766845703
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,0.0,-1,fixed,Amazon-ratings,1,iterative_relation_finetune,9,0.7352941036224365,25,0.2647058963775635,1.0,1.0,1.0,1.0,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split4_seed0.pt,34,0.0,0.0,0.0,0.0,0.0,0.0,4:0,0,4,0.4716642200946808,0.4716642200946808,0.4716642200946808
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,-1,fixed,Amazon-ratings,1,iterative_relation_finetune,311,0.46746575832366943,273,0.5325342416763306,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split5_seed0.pt,584,0.0,0.0,0.0,0.0,0.0,0.0,5:0,0,5,0.4768904149532318,0.4768904149532318,0.4768904149532318
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,0.0,-1,fixed,Amazon-ratings,1,iterative_relation_finetune,4,0.800000011920929,16,0.20000000298023224,1.0,1.0,1.0,1.0,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split6_seed0.pt,20,0.0,0.0,0.0,0.0,0.0,0.0,6:0,0,6,0.46692797541618347,0.46692797541618347,0.46692797541618347
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,0.0,-1,fixed,Amazon-ratings,1,iterative_relation_finetune,4,0.6666666865348816,8,0.3333333432674408,1.0,1.0,1.0,1.0,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split7_seed0.pt,12,0.0,0.0,0.0,0.0,0.0,0.0,7:0,0,7,0.4634982943534851,0.4634982943534851,0.4634982943534851
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,175,fixed,Amazon-ratings,1,iterative_relation_finetune,272,0.5009174346923828,273,0.4990825653076172,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split8_seed0.pt,545,0.0,0.0,0.0,0.0,0.0,0.0,8:0,0,8,0.4721541702747345,0.4721541702747345,0.4721541702747345
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,146,fixed,Amazon-ratings,1,iterative_relation_finetune,9,0.6538461446762085,17,0.3461538553237915,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_fixed/split9_seed0.pt,26,0.0,0.0,0.0,0.0,0.0,0.0,9:0,0,9,0.47248080372810364,0.47248080372810364,0.47248080372810364
0.09987682104110718,0.0692320466041565,0.6527777777777778,-0.7016769847843696,-0.2814403753675648,0.06653607297390483,-0.0021458030283467147,-0.336870502303802,0.3185816899089223,-0.28863403748202693,-0.32701294914618484,0.30627336791332027,-0.7274694750372814,-0.7290268759047048,0.25946262647305407,0.0035210847854614258,0.8084050416946411,0.797696590423584,0.8025380373001099,0.8025493621826172,-0.3607977827964721,-0.3381905879616079,0.3072247520511462,-0.74455832716967,0.05554936081171036,0.006608238909393549,185,reliability_only,Amazon-ratings,1,iterative_relation_finetune,4,1.0,18,0.25,0.8021803498268127,0.8027764558792114,0.797650933265686,0.8011720180511475,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split0_seed0.pt,22,0.05076674744486809,0.5952064990997314,7.38686466217041,0.6144779324531555,0.5209899544715881,0.4325573742389679,0:0,0,0,0.48097336292266846,0.48097339272499084,0.48097336292266846
0.09992700815200806,0.07019247114658356,0.38181818181818183,-0.6538769599962125,-0.208323458857529,0.03424523918968864,0.001713823751725742,0.044227324340232126,-0.06427856966606699,-0.20809880619825785,0.02729125345175505,-0.06210979843726231,-0.7307121837193052,-0.7345798653038323,-0.20370238505036992,-0.0015677213668823242,0.7996969819068909,0.7930690050125122,0.7961658835411072,0.7961214184761047,-0.31013685139206587,0.0029569642413939333,-0.034940863581078604,-0.7540669783949544,0.06148471310734749,0.004168633837252855,193,reliability_only,Amazon-ratings,1,iterative_relation_finetune,5,0.8571428656578064,22,0.0,0.7957219481468201,0.7963482141494751,0.7983208894729614,0.7967531681060791,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split1_seed0.pt,27,0.04860270768404007,0.5542889833450317,7.471174716949463,0.5721160769462585,0.533976674079895,0.45610299706459045,1:0,0,1,0.47787031531333923,0.47787031531333923,0.47787031531333923
0.0999143123626709,0.06827791035175323,0.7017543859649122,-0.3090836454903164,0.1275663018110365,-0.013258142960005562,0.02590893578387498,-0.06291137267839901,0.009112193489452592,0.1315820114141019,-0.04751398903770072,-0.005186499643843469,-0.4177149928744369,-0.42143794344980934,0.3509855626679856,0.004028975963592529,0.8052123785018921,0.7966585159301758,0.8005693554878235,0.8005147576332092,0.017902912088952044,-0.07122065479369648,0.004246361305621891,-0.36979735173100725,0.05587854981422424,0.005665353033691645,173,reliability_only,Amazon-ratings,1,iterative_relation_finetune,9,0.9090909361839294,19,0.4285714328289032,0.8007480502128601,0.8003703355789185,0.7989354729652405,0.802964448928833,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split2_seed0.pt,28,0.048397794365882874,0.5525575280189514,7.470069408416748,0.5627434253692627,0.4819333553314209,0.4505172669887543,2:0,0,2,0.48848602175712585,0.48848602175712585,0.48848602175712585
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.5,0.5,0.5,0.5,nan,nan,nan,nan,0.0,0.0,-1,reliability_only,Amazon-ratings,1,iterative_relation_finetune,14,0.48148149251937866,13,0.5185185074806213,0.5,0.5,0.5,0.5,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split3_seed0.pt,27,0.0,0.0,2.52787184715271,0.0,0.48235854506492615,0.1451001912355423,3:0,0,3,0.4484729766845703,0.4484729766845703,0.4484729766845703
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,0.0,-1,reliability_only,Amazon-ratings,1,iterative_relation_finetune,9,0.7352941036224365,25,0.2647058963775635,1.0,1.0,1.0,1.0,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split4_seed0.pt,34,0.0,0.0,1.5761218070983887,0.0,0.49724143743515015,0.07551811635494232,4:0,0,4,0.4716642200946808,0.4716642200946808,0.4716642200946808
0.09995049238204956,0.06377007812261581,0.5394155683544751,-0.6392250445588399,-0.621304810501409,0.005159999528696177,0.017741778653808264,0.030684716140611003,-0.07701059915651355,-0.609296661803906,0.018229132672357463,-0.07967941447346426,-0.5490314349079762,-0.5410361577623053,0.0809357916165767,0.0006858706474304199,0.7963483929634094,0.790934145450592,0.7936659455299377,0.7936864495277405,-0.6187044004353368,0.06322527702572463,-0.0956881348613792,-0.6048631357570752,0.057585664093494415,0.004278144799172878,189,reliability_only,Amazon-ratings,1,iterative_relation_finetune,311,0.52173912525177,273,0.5113636255264282,0.7929825186729431,0.7938272356987,0.7948378920555115,0.7955237627029419,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split5_seed0.pt,584,0.039724744856357574,0.4582313299179077,7.3216552734375,0.5731552839279175,0.5382529497146606,0.4336094260215759,5:0,0,5,0.4899559020996094,0.4899559020996094,0.4899559020996094
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,0.0,-1,reliability_only,Amazon-ratings,1,iterative_relation_finetune,4,0.800000011920929,16,0.20000000298023224,1.0,1.0,1.0,1.0,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split6_seed0.pt,20,0.0,0.0,1.5485172271728516,0.0,0.4988187253475189,0.07168672978878021,6:0,0,6,0.46692797541618347,0.46692797541618347,0.46692797541618347
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0.0,0.0,-1,reliability_only,Amazon-ratings,1,iterative_relation_finetune,4,0.6666666865348816,8,0.3333333432674408,1.0,1.0,1.0,1.0,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split7_seed0.pt,12,0.0,0.0,1.5765798091888428,0.0,0.4964739680290222,0.07333497703075409,7:0,0,7,0.4634982943534851,0.4634982943534851,0.4634982943534851
0.0999189019203186,0.06899676471948624,0.46239361129067014,-0.41420936525322943,0.15224031554041748,0.01627364138289186,-0.019929838106783823,-0.46726178319940276,0.4516216576866762,0.15546788755529475,-0.4796997924080832,0.47134936134714045,-0.5272081935610928,-0.518466525057886,-0.06776792455010351,-0.0004763603210449219,0.797488808631897,0.7921146154403687,0.7946757674217224,0.7947016954421997,0.016941139582461354,-0.47130526669058875,0.46020757850298677,-0.5475598287941604,0.06183101236820221,0.0035749238450080156,189,reliability_only,Amazon-ratings,1,iterative_relation_finetune,272,0.4234234094619751,273,0.44805195927619934,0.7952430248260498,0.7944584488868713,0.7945780754089355,0.7941017150878906,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split8_seed0.pt,545,0.04146141558885574,0.48183390498161316,7.66492223739624,0.5987133979797363,0.5469374656677246,0.45445266366004944,8:0,0,8,0.4816266596317291,0.4816266596317291,0.4816266596317291
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,-1,reliability_only,Amazon-ratings,1,iterative_relation_finetune,9,0.6538461446762085,17,0.3461538553237915,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_finetune_reliability_only/split9_seed0.pt,26,0.0,0.0,2.7845067977905273,0.0,0.5006281733512878,0.16083481907844543,9:0,0,9,0.457782119512558,0.457782119512558,0.457782119512558
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,-1,combined,Amazon-ratings,1,iterative_relation_frozen,4,0.8181818127632141,18,0.1818181872367859,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_frozen_combined/split0_seed0.pt,22,0.0,0.0,3.190499782562256,0.0,0.4961759150028229,0.17065013945102692,0:0,0,0,0.4775436818599701,0.4775436818599701,0.4775436818599701
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.75,0.75,0.75,0.75,nan,nan,nan,nan,0.0,0.0,-1,combined,Amazon-ratings,1,iterative_relation_frozen,5,0.8148148059844971,22,0.18518517911434174,0.75,0.75,0.75,0.75,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_frozen_combined/split1_seed0.pt,27,0.0,0.0,3.0269253253936768,0.0,0.48275840282440186,0.1677202433347702,1:0,0,1,0.46496814489364624,0.46496814489364624,0.46496814489364624
0.034456491470336914,0.017773114144802094,0.6608187134502924,-0.28867709829220145,-0.1592305174705895,-0.11214898870548022,0.030515000353324193,-0.11352813381561944,0.08558331667552214,-0.17225718222757272,-0.09141568522323237,0.05903329609647193,-0.27622896901213934,-0.2627189514829457,0.2273720597989908,7.253885269165039e-05,0.7494659423828125,0.7492855787277222,0.7493757605552673,0.7493751049041748,-0.1644323455631116,-0.10336854346503639,0.06326680395274714,-0.2601444275553263,0.019222324714064598,0.00012410397175699472,1,combined,Amazon-ratings,1,iterative_relation_frozen,9,0.800000011920929,19,0.5,0.7493672966957092,0.7493792176246643,0.7493941783905029,0.7494667172431946,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_frozen_combined/split2_seed0.pt,28,0.02132362872362137,0.2551669776439667,5.076709747314453,0.15909148752689362,0.49347084760665894,0.21707721054553986,2:0,0,2,0.4719908535480499,0.4719908535480499,0.4719908535480499
0.0,0.0,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.5,0.5,0.5,0.5,nan,nan,nan,nan,0.0,0.0,-1,combined,Amazon-ratings,1,iterative_relation_frozen,14,0.48148149251937866,13,0.5185185074806213,0.5,0.5,0.5,0.5,/sdb/data_public/wanghan/Reliability-Aware/experiments/reliability_routing/outputs/iter_relation_mechanism_v1/_node_diagnostics/Amazon-ratings/iterative_relation_frozen_combined/split3_seed0.pt,27,0.0,0.0,2.8285350799560547,0.0,0.4823572635650635,0.15397754311561584,3:0,0,3,0.4484729766845703,0.4484729766845703,0.4484729766845703
